Datetime,open,high,low,close,Volume,Average Volume
2023-11-01 15:50:00,170.34,170.37,170.26,170.26,3,30.203434343434346
2023-11-01 15:51:00,170.27,170.38,170.16,170.3,32,30.203434343434346
2023-11-01 15:52:00,170.32,170.41,170.28,170.38,31,30.203434343434346
2023-11-01 15:53:00,170.39,170.47,170.26,170.45,22,30.203434343434346
2023-11-01 15:54:00,170.44,170.8,170.43,170.76,34,30.203434343434346
2023-11-01 15:55:00,170.74,170.9,170.68,170.9,34,30.203434343434346
2023-11-01 15:56:00,170.87,171.25,170.86,171.24,40,30.203434343434346
2023-11-01 15:57:00,171.22,171.25,171.04,171.22,38,30.203434343434346
2023-11-01 15:58:00,171.17,171.28,171.13,171.18,32,30.203434343434346
2023-11-01 15:59:00,171.19,171.28,171.19,171.24,30,30.203434343434346
2023-11-01 16:00:00,171.24,171.49,171.24,171.39,33,30.203434343434346
2023-11-01 16:01:00,171.37,171.38,171.05,171.07,33,30.203434343434346
2023-11-01 16:02:00,170.99,171.06,170.95,170.95,30,30.203434343434346
2023-11-01 16:03:00,170.92,171.23,170.92,171.17,31,30.203434343434346
2023-11-01 16:04:00,171.16,171.5,171.16,171.42,72,30.203434343434346
2023-11-01 16:05:00,171.42,171.42,171.21,171.28,29,30.203434343434346
2023-11-01 16:06:00,171.25,171.25,170.97,171.03,28,30.203434343434346
2023-11-01 16:07:00,171.06,171.06,170.93,170.98,34,30.203434343434346
2023-11-01 16:08:00,170.97,170.99,170.89,170.94,35,30.203434343434346
2023-11-01 16:09:00,170.9,171.02,170.83,171.02,28,30.203434343434346
2023-11-01 16:10:00,171.03,171.08,170.97,171.03,26,30.203434343434346
2023-11-01 16:11:00,171.04,171.08,171.01,171.02,28,30.203434343434346
2023-11-01 16:12:00,171.02,171.12,170.91,171.09,36,30.203434343434346
2023-11-01 16:13:00,171.09,171.09,171.0,171.02,27,30.203434343434346
2023-11-01 16:14:00,171.01,171.21,170.94,171.05,27,30.203434343434346
2023-11-01 16:15:00,171.06,171.29,171.03,171.17,35,30.203434343434346
2023-11-01 16:16:00,171.07,171.18,170.97,171.08,41,30.203434343434346
2023-11-01 16:17:00,171.1,171.39,171.06,171.24,36,30.203434343434346
2023-11-01 16:18:00,171.27,171.44,171.27,171.42,34,30.203434343434346
2023-11-01 16:19:00,171.43,171.46,171.32,171.36,30,30.203434343434346
2023-11-01 16:20:00,171.35,171.54,171.35,171.37,37,30.203434343434346
2023-11-01 16:21:00,171.37,171.39,170.94,171.16,74,30.203434343434346
2023-11-01 16:22:00,171.17,171.21,171.01,171.02,34,30.203434343434346
2023-11-01 16:23:00,171.03,171.09,171.0,171.01,40,30.203434343434346
2023-11-01 16:24:00,171.0,171.02,170.87,171.0,30,30.203434343434346
2023-11-01 16:25:00,170.96,171.08,170.9,170.93,39,30.203434343434346
2023-11-01 16:26:00,170.95,170.98,170.79,170.93,39,30.203434343434346
2023-11-01 16:27:00,170.92,170.95,170.76,170.78,30,30.203434343434346
2023-11-01 16:28:00,170.81,170.91,170.78,170.81,34,30.203434343434346
2023-11-01 16:29:00,170.82,170.88,170.81,170.86,32,30.203434343434346
2023-11-01 16:30:00,170.87,170.88,170.83,170.88,24,30.203434343434346
2023-11-01 16:31:00,170.86,170.97,170.84,170.97,41,30.203434343434346
2023-11-01 16:32:00,170.98,171.23,170.98,171.22,36,30.203434343434346
2023-11-01 16:33:00,171.24,171.24,171.13,171.17,34,30.203434343434346
2023-11-01 16:34:00,171.18,171.4,171.18,171.32,32,30.203434343434346
2023-11-01 16:35:00,171.32,171.45,171.28,171.45,33,30.203434343434346
2023-11-01 16:36:00,171.43,171.46,171.35,171.45,35,30.203434343434346
2023-11-01 16:37:00,171.44,171.47,171.38,171.41,37,30.203434343434346
2023-11-01 16:38:00,171.4,171.45,171.35,171.42,31,30.203434343434346
2023-11-01 16:39:00,171.42,171.61,171.42,171.58,37,30.203434343434346
2023-11-01 16:40:00,171.61,171.73,171.6,171.73,33,30.203434343434346
2023-11-01 16:41:00,171.71,171.86,171.71,171.8,33,30.203434343434346
2023-11-01 16:42:00,171.84,171.84,171.69,171.79,34,30.203434343434346
2023-11-01 16:43:00,171.77,171.93,171.77,171.83,37,30.203434343434346
2023-11-01 16:44:00,171.85,171.88,171.78,171.78,22,30.203434343434346
2023-11-01 16:45:00,171.79,171.91,171.79,171.88,24,30.203434343434346
2023-11-01 16:46:00,171.85,171.86,171.78,171.79,28,30.203434343434346
2023-11-01 16:47:00,171.76,171.8,171.73,171.77,22,30.203434343434346
2023-11-01 16:48:00,171.76,171.77,171.75,171.77,17,30.203434343434346
2023-11-01 16:49:00,171.74,171.77,171.72,171.75,20,30.203434343434346
2023-11-01 16:50:00,171.76,171.85,171.75,171.78,25,30.203434343434346
2023-11-01 16:51:00,171.79,171.81,171.66,171.75,24,30.203434343434346
2023-11-01 16:52:00,171.76,171.84,171.74,171.84,29,30.203434343434346
2023-11-01 16:53:00,171.77,171.78,171.74,171.77,21,30.203434343434346
2023-11-01 16:54:00,171.76,171.78,171.74,171.75,29,30.203434343434346
2023-11-01 16:55:00,171.74,171.75,171.66,171.71,25,30.203434343434346
2023-11-01 16:56:00,171.7,171.84,171.69,171.78,29,30.203434343434346
2023-11-01 16:57:00,171.77,171.88,171.74,171.82,49,30.203434343434346
2023-11-01 16:58:00,171.83,172.06,171.81,171.97,38,30.203434343434346
2023-11-01 16:59:00,171.98,171.98,171.94,171.94,28,30.203434343434346
2023-11-01 17:00:00,171.95,171.98,171.9,171.96,25,30.203434343434346
2023-11-01 17:01:00,171.95,172.02,171.9,171.92,32,30.203434343434346
2023-11-01 17:02:00,171.93,171.93,171.77,171.77,29,30.203434343434346
2023-11-01 17:03:00,171.75,171.8,171.71,171.72,20,30.203434343434346
2023-11-01 17:04:00,171.72,171.73,171.61,171.67,24,30.203434343434346
2023-11-01 17:05:00,171.66,171.7,171.63,171.66,29,30.203434343434346
2023-11-01 17:06:00,171.67,171.7,171.59,171.61,40,30.203434343434346
2023-11-01 17:07:00,171.59,171.63,171.58,171.61,25,30.203434343434346
