Datetime,open,high,low,close,Volume,Average Volume
2023-01-03 16:30:00,129.91,130.89,129.53,130.51,451,974.3696594427245
2023-01-03 17:00:00,130.48,130.61,126.06,126.1,1387,974.3696594427245
2023-01-03 17:30:00,126.05,126.09,125.06,125.51,1257,974.3696594427245
2023-01-03 18:00:00,125.5,125.85,124.82,124.86,1145,974.3696594427245
2023-01-03 18:30:00,124.86,125.45,124.72,125.0,1248,974.3696594427245
2023-01-03 19:00:00,124.99,125.04,124.48,124.96,1224,974.3696594427245
2023-01-03 19:30:00,124.97,124.97,124.34,124.65,1099,974.3696594427245
2023-01-03 20:00:00,124.65,124.75,124.22,124.29,1075,974.3696594427245
2023-01-03 20:30:00,124.28,124.82,124.18,124.61,1095,974.3696594427245
2023-01-03 21:00:00,124.6,124.99,124.18,124.66,1172,974.3696594427245
2023-01-03 21:30:00,124.65,124.84,124.17,124.81,1105,974.3696594427245
2023-01-03 22:00:00,124.82,125.31,124.4,124.7,1243,974.3696594427245
2023-01-03 22:30:00,124.69,125.0,124.53,124.93,1180,974.3696594427245
2023-01-04 16:30:00,125.04,127.53,125.04,126.53,481,974.3696594427245
2023-01-04 17:00:00,126.51,127.28,125.23,125.59,1322,974.3696594427245
2023-01-04 17:30:00,125.56,126.65,125.34,126.65,1218,974.3696594427245
2023-01-04 18:00:00,126.65,127.01,126.5,126.93,1155,974.3696594427245
2023-01-04 18:30:00,126.95,128.42,126.94,128.11,1171,974.3696594427245
2023-01-04 19:00:00,128.1,128.16,127.71,128.05,1163,974.3696594427245
2023-01-04 19:30:00,128.08,128.64,127.77,127.92,1079,974.3696594427245
2023-01-04 20:00:00,127.9,127.91,126.92,127.2,1057,974.3696594427245
2023-01-04 20:30:00,127.2,127.48,127.17,127.39,976,974.3696594427245
2023-01-04 21:00:00,127.4,127.84,126.26,126.6,1254,974.3696594427245
2023-01-04 21:30:00,126.58,127.31,125.4,125.87,1306,974.3696594427245
2023-01-04 22:00:00,125.86,126.81,125.7,126.34,1281,974.3696594427245
2023-01-04 22:30:00,126.32,126.52,125.26,125.34,1259,974.3696594427245
2023-01-05 16:30:00,126.34,126.34,125.32,125.77,457,974.3696594427245
2023-01-05 17:00:00,125.73,127.69,125.45,127.39,1364,974.3696594427245
2023-01-05 17:30:00,127.35,127.4,126.16,126.74,1242,974.3696594427245
2023-01-05 18:00:00,126.76,127.01,126.15,126.77,1118,974.3696594427245
2023-01-05 18:30:00,126.77,126.93,126.31,126.92,1159,974.3696594427245
2023-01-05 19:00:00,126.89,127.07,126.49,126.54,1123,974.3696594427245
2023-01-05 19:30:00,126.54,126.79,126.19,126.34,1026,974.3696594427245
2023-01-05 20:00:00,126.35,126.45,125.8,125.8,877,974.3696594427245
2023-01-05 20:30:00,125.81,127.03,125.79,126.51,1153,974.3696594427245
2023-01-05 21:00:00,126.52,126.55,126.02,126.04,1049,974.3696594427245
2023-01-05 21:30:00,126.04,126.37,125.82,125.93,1047,974.3696594427245
2023-01-05 22:00:00,125.91,126.11,125.04,125.16,1055,974.3696594427245
