close,close_lag_1,close_lag_3,close_lag_5,close_change_abs,close_change_pct,high_low_range,average_price,SMA_5,EMA_5,SMA_10,EMA_10,BollingerB_upper_20,BollingerB_lower_20,MACD,RSI,Stochastic_oscillator,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,Label_10
1.2065,1.20584,1.20683,1.20633,0.0006599999999998829,0.0005473362966892381,0.0013100000000001444,1.2064166666666667,1.206342,1.2063422548911023,1.206494,1.206468233680825,1.208870929368765,1.2050110706312351,2.504501667566217e-05,36.11556982343532,33.968253968251084,0,0,0,0,0,0,0,0,0,0
1.20428,1.2065,1.20613,1.20641,-0.0022199999999998887,-0.0018400331537504755,0.003989999999999938,1.2052033333333334,1.205916,1.2056548365940682,1.206316,1.206070373011584,1.2090671127103898,1.2046868872896102,-0.00015389363795570432,28.26633165829186,12.551440329217872,1,1,1,1,1,1,1,1,1,1
1.20524,1.20428,1.20584,1.20683,0.0009600000000000719,0.0007971568073870117,0.0017000000000000348,1.2048533333333333,1.205598,1.205516557729379,1.206133,1.205919396100387,1.209028429711558,1.2044825702884416,-0.00021575277035412732,38.76811594202954,32.30452674897209,0,1,0,0,0,0,0,0,0,0
1.20457,1.20524,1.2065,1.20613,-0.0006700000000001705,-0.0005559058776676284,0.0014700000000000824,1.2047,1.2052859999999999,1.2052010384862526,1.2058810000000002,1.205674051354862,1.2087457841256564,1.2043212158743435,-0.00031520647499272414,40.83969465648836,22.556390977441477,1,1,1,1,1,1,1,1,1,1
1.2053,1.20457,1.20428,1.20584,0.0007300000000001194,0.0006060253866526644,0.0010299999999998644,1.2050166666666666,1.2051779999999999,1.2052340256575018,1.205743,1.2056060420176145,1.2084960417467066,1.2042709582532931,-0.0003313003293392569,45.4865181711613,40.85213032581568,0,0,0,0,0,0,0,0,0,0
1.20521,1.2053,1.20524,1.2065,-9.000000000014552e-05,-7.46702065876903e-05,0.0006500000000000394,1.20508,1.20492,1.205226017105001,1.205631,1.205534034378048,1.208227545540452,1.204241454459548,-0.00034731345933325386,45.06387921022096,38.596491228067634,0,0,0,0,0,0,0,0,0,0
1.20516,1.20521,1.20457,1.20428,-4.999999999988347e-05,-4.148654591307199e-05,0.0008099999999999774,1.2049633333333334,1.205096,1.205204011403334,1.2055060000000002,1.2054660281274938,1.2078914596682957,1.2042705403317042,-0.00035988997474944995,37.51633986928116,37.343358395990336,0,1,0,0,0,0,0,0,0,0
1.20515,1.20516,1.2053,1.20524,-1.0000000000065512e-05,-8.297653423694484e-06,0.000320000000000098,1.2051833333333333,1.2050779999999999,1.2051860076022227,1.205338,1.2054085684679494,1.2076278654293233,1.2042751345706764,-0.0003664397805624997,37.30366492146651,37.09273182957265,1,1,0,0,0,0,0,0,0,0
1.20518,1.20515,1.20521,1.20457,2.999999999997449e-05,2.4893166825634694e-05,0.00018999999999991246,1.2051433333333332,1.2052,1.2051840050681486,1.2052429999999998,1.2053670105646859,1.2074738354020975,1.204237164597902,-0.00036500228049507477,39.669421487603614,37.844611528820145,0,0,0,0,0,0,0,0,0,0
1.20516,1.20518,1.20516,1.2053,-1.999999999990898e-05,-1.659503144746388e-05,0.000220000000000109,1.20514,1.205172,1.2051760033787657,1.205175,1.2053293722801974,1.2074586654389157,1.2041673345610844,-0.0003613119054510783,41.55844155844272,37.343358395990336,0,0,0,0,0,0,0,0,0,0
1.20514,1.20516,1.20515,1.20521,-1.999999999990898e-05,-1.6595306847166924e-05,0.000140000000000029,1.20516,1.205158,1.2051640022525105,1.205039,1.205294940956525,1.2074340008088056,1.2040989991911943,-0.00035589851297546105,40.7569141193606,36.842105263160526,0,0,0,0,0,0,0,0,0,0
1.20514,1.20514,1.20518,1.20516,0.0,0.0,0.00017000000000000348,1.20517,1.2051539999999998,1.2051560015016738,1.205125,1.2052667698735204,1.2074045861960687,1.2040364138039317,-0.00034760142755474455,36.89922480620192,36.842105263160526,0,0,0,0,0,0,0,0,0,0
1.20514,1.20514,1.20516,1.20515,0.0,0.0,0.00029999999999996696,1.20516,1.205152,1.2051506676677826,1.205115,1.2052437208056075,1.207200223334429,1.204047776665571,-0.000337139592224478,41.3913043478275,36.842105263160526,0,0,0,0,0,0,0,0,0,0
1.20506,1.20514,1.20514,1.20518,-8.000000000008001e-05,-6.638232902411723e-05,0.00020999999999982144,1.20509,1.205128,1.2051204451118551,1.205164,1.2052103170227697,1.2069562418838382,1.204088758116162,-0.0003314827173390711,42.96028880866436,34.83709273183017,0,0,0,0,0,0,0,0,0,0
1.20503,1.20506,1.20514,1.20516,-2.999999999997449e-05,-2.4895025973803442e-05,0.0002900000000001235,1.2050466666666668,1.2051020000000001,1.2050902967412367,1.2051370000000001,1.2051775321095388,1.2067801335361579,1.2040998664638423,-0.000325666274425096,35.03054989816901,34.08521303258268,0,0,0,0,0,0,0,0,0,0
1.20434,1.20503,1.20514,1.20514,-0.0006900000000000794,-0.00057259985228586,0.001140000000000141,1.2044666666666668,1.2049420000000002,1.2048401978274912,1.2050500000000002,1.2050252535441681,1.2066977956858935,1.2039832043141063,-0.0003724406707241723,50.8875739644962,31.176470588229915,1,1,0,1,1,1,0,1,0,0
1.20457,1.20434,1.20506,1.20514,0.00022999999999995246,0.00019097597024098079,0.0013900000000000023,1.2042066666666666,1.204828,1.2047501318849942,1.2049910000000001,1.204942480172501,1.2065488040130348,1.2039481959869656,-0.0003864953610355215,37.358490566035776,57.142857142852755,0,0,0,0,0,0,0,0,0,0
