close,close_lag_1,close_lag_3,close_lag_5,close_change_abs,close_change_pct,high_low_range,average_price,SMA_5,EMA_5,SMA_10,EMA_10,BollingerB_upper_20,BollingerB_lower_20,MACD,RSI,Stochastic_oscillator,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,Label_10
130.772,130.77,130.776,130.623,0.001999999999981128,1.5294027682077882e-05,0.06299999999998818,130.76233333333332,130.7514,130.75803625397717,130.75050000000002,130.76824869162252,131.00803223598461,130.64006776401538,-0.01459992533489185,41.126279863480704,46.77419354838303,0,0,0,0,1,0,0,0,0,0
130.733,130.772,130.744,130.695,-0.03899999999998727,-0.00029822897868037046,0.0660000000000025,130.741,130.75900000000001,130.74969083598478,130.7385,130.76183983860022,131.00468863186632,130.6302113681337,-0.01674813850209489,37.15220949263746,36.290322580644116,0,0,0,1,0,0,0,0,0,0
130.699,130.733,130.77,130.776,-0.033999999999991815,-0.0002600720552575764,0.03900000000001569,130.70933333333332,130.7436,130.73279389065652,130.73020000000002,130.75041441340016,131.0071255776979,130.6182744223021,-0.020952600231368024,32.142857142857636,27.150537634409407,0,1,1,0,0,0,0,0,0,0
130.621,130.699,130.772,130.744,-0.07800000000000296,-0.0005967911001614201,0.14300000000000068,130.654,130.719,130.6955292604377,130.7158,130.72688452005468,131.00800134793909,130.59059865206095,-0.030230140329990718,26.735598227475037,6.3186813186806745,1,1,0,0,0,0,0,0,0,0
130.705,130.621,130.733,130.77,0.08400000000000318,0.0006430818934168858,0.40500000000000114,130.7646666666667,130.70600000000002,130.69868617362513,130.7138,130.7229055164084,130.9859652051624,130.58763479483767,-0.030453510602939105,34.91436100131881,27.901234567901046,1,0,0,0,0,0,0,0,0,1
130.791,130.705,130.699,130.772,0.08599999999998431,0.0006579702383229247,0.8650000000000091,130.90733333333333,130.7098,130.72945744908344,130.7306,130.73528633160686,130.9698618042228,130.5910381957772,-0.023421068388245203,45.94240837696263,29.82658959537654,0,0,0,0,0,0,0,0,0,0
130.606,130.791,130.621,130.733,-0.18500000000000227,-0.0014144704146309417,0.3310000000000173,130.69166666666666,130.6844,130.68830496605563,130.7217,130.71177972586014,130.96593317834217,130.56796682165785,-0.03240224820993376,39.97722095671906,8.439306358382282,0,0,0,0,0,0,0,1,0,1
130.149,130.606,130.705,130.699,-0.45699999999999363,-0.0034990735494540015,0.9039999999999964,130.22366666666667,130.57440000000003,130.5085366440371,130.659,130.6094561393401,131.06309499585547,130.3967050041445,-0.07552536917327757,26.63125948406703,21.39710509754586,0,0,0,0,0,0,1,1,1,1
129.919,130.149,130.791,130.621,-0.22999999999998977,-0.001767205280101991,0.5260000000000105,130.00033333333332,130.43400000000003,130.31202442935808,130.5765,130.48391865946007,131.1609383068234,130.1988616931766,-0.12679818053570102,23.27586206896575,8.703703703704885,0,0,0,0,1,1,1,1,1,1
129.783,129.919,130.606,130.705,-0.1360000000000241,-0.0010468060868696893,0.30400000000000205,129.813,130.24960000000002,130.13568295290537,130.4778,130.35647890319458,131.23294619460512,130.0115538053949,-0.17637319592751055,22.7626459143968,6.213704994192729,0,1,1,1,1,1,1,1,1,1
129.59,129.783,130.149,130.791,-0.19299999999998363,-0.0014870976938426983,0.29400000000001114,129.63066666666668,130.0094,129.95378863527026,130.3596,130.21711910261376,131.30190966412343,129.80819033587656,-0.22860008039771174,16.776909200240482,4.54065469905029,1,1,1,1,1,1,1,1,1,1
129.814,129.59,129.919,130.606,0.22399999999998954,0.0017285284358359299,0.40100000000001046,129.77033333333335,129.85100000000003,129.9071924235135,130.2677,130.14382472032034,131.30519617483444,129.7010038251656,-0.24904450463620265,23.36655592469431,16.367476240760368,1,1,1,1,1,1,1,1,1,1
129.839,129.814,129.783,130.149,0.025000000000005684,0.0001925832344740197,0.4439999999999884,129.83633333333333,129.789,129.88446161567566,130.1817,130.08840204389844,131.29884388106487,129.61305611893513,-0.2602297999269467,24.84713729849844,17.6874340021123,1,1,1,1,1,1,1,1,1,1
130.108,129.839,129.59,129.919,0.26900000000000546,0.0020717966096472917,0.4679999999999893,130.04533333333333,129.8268,129.95897441045045,130.1304,130.09196530864418,131.26649012637267,129.57970987362734,-0.24456893669403712,33.7904015670905,31.89017951425616,1,1,1,1,1,1,1,1,1,1
130.777,130.108,129.814,129.783,0.6689999999999827,0.005141882128693043,0.8619999999999948,130.60899999999998,130.0256,130.23164960696698,130.13760000000002,130.21651707070885,131.27331885674846,129.57808114325155,-0.17614439784551905,50.09228497600582,67.21224920802494,0,0,1,1,0,0,0,1,1,0
130.414,130.777,129.839,129.59,-0.36299999999999955,-0.0027757174426695785,0.49100000000001387,130.50633333333334,130.1904,130.29243307131134,130.0999,130.2524230578527,131.2577650006472,129.57273499935283,-0.14948535005427743,44.74118034948861,48.04646251319926,1,1,1,1,0,1,1,1,1,1
130.687,130.414,130.108,129.814,0.27300000000002456,0.0020933335378106044,0.375,130.592,130.36499999999998,130.42395538087425,130.108,130.33143704733402,131.2568131883438,129.5728868116562,-0.10511731716877648,49.816625916870414,62.46040126716039,1,1,0,0,1,1,1,0,1,1
130.871,130.687,130.777,129.839,0.1839999999999975,0.0014079441719527797,0.257000000000005,130.792,130.57139999999998,130.57297025391617,130.1802,130.42953940236418,131.2711591644308,129.5680408355692,-0.0544800570201005,53.70041444641801,72.17529039070827,1,0,0,0,0,0,0,0,1,1
130.971,130.871,130.414,130.108,0.09999999999999432,0.000764111224029751,0.35499999999998977,130.99533333333332,130.744,130.70564683594412,130.2854,130.5279867837525,131.3064296519922,129.5554703480078,-0.00620892662419692,53.9186800235709,77.45512143611451,0,0,0,0,0,0,0,0,1,1
130.652,130.971,130.687,130.777,-0.3190000000000168,-0.0024356536943294094,0.4130000000000109,130.74633333333333,130.719,130.68776455729608,130.3723,130.55053464125206,131.29246223733207,129.55763776266792,0.006233798633275001,48.083815825751174,68.29268292682856,0,1,1,1,0,1,1,1,1,1
130.184,130.652,130.871,130.414,-0.4679999999999893,-0.003582034718182525,0.7409999999999854,130.341,130.673,130.5198430381974,130.4317,130.48389197920622,131.25335348820786,129.53794651179211,-0.02142200122065674,44.60358056265988,40.452111838191676,1,1,1,1,1,1,1,1,1,1
