close,close_lag_1,close_lag_3,close_lag_5,close_change_abs,close_change_pct,high_low_range,average_price,SMA_5,EMA_5,SMA_10,EMA_10,BollingerB_upper_20,BollingerB_lower_20,MACD,RSI,Stochastic_oscillator,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,Label_10
1.08512,1.08675,1.09148,1.0871,-0.0016300000000000203,-0.0014998849781459045,0.007460000000000022,1.0867866666666668,1.0882479999999999,1.086768254240937,1.085509,1.0850259104598559,1.1011775348523536,1.054790465147646,0.00566613891438994,65.84573748308549,62.03703703703739,1,1,1,0,0,0,0,0,0,0
1.08615,1.08512,1.08909,1.0888,0.0010299999999998644,0.0009492037746976489,0.007280000000000175,1.0845966666666667,1.087718,1.086562169493958,1.0862440000000002,1.0852302903762456,1.100267250938352,1.0588277490616478,0.005413780230695275,64.72889882615998,67.05653021442461,1,1,0,0,0,0,0,0,0,0
1.09896,1.08615,1.08675,1.09148,0.012809999999999988,0.011793951111724876,0.014869999999999939,1.0947366666666667,1.089214,1.0906947796626387,1.0882,1.0877266012169282,1.101858475279825,1.0610975247201753,0.006176248153946462,67.75677056719485,95.31516183986326,0,0,0,0,0,0,0,0,0,0
1.09102,1.09896,1.08512,1.08909,-0.007939999999999836,-0.007225012739316972,0.01476999999999995,1.09427,1.0896000000000001,1.0908031864417593,1.088995,1.0883254009956684,1.0988416249163018,1.0679993750836985,0.006069848399753441,58.64661654135364,54.08239700374546,0,0,0,0,0,0,0,0,0,0
1.07932,1.09102,1.08615,1.08675,-0.011700000000000044,-0.010723909735843584,0.01475000000000004,1.0841833333333335,1.088114,1.0869754576278396,1.088379,1.0866880553600924,1.0969522637312825,1.0713717362687176,0.004983981374106605,47.44186046511638,10.262172284644084,0,0,0,0,0,0,0,0,0,0
1.07255,1.07932,1.09896,1.08512,-0.006770000000000165,-0.006272467850128027,0.008960000000000079,1.0744433333333332,1.0856,1.0821669717518931,1.086924,1.0841174998400755,1.0970448989152928,1.071210101084707,0.0035363763668434522,44.729296677348536,5.066419524250427,1,0,1,0,0,1,0,0,0,0
1.07275,1.07255,1.09102,1.08615,0.00020000000000020002,0.00018647149317074785,0.009759999999999991,1.0720833333333333,1.08292,1.0790279811679289,1.0853190000000001,1.0820506816873345,1.0971300150101142,1.0710589849898857,0.002377866730191913,44.35388011546968,16.149409502884094,0,1,0,0,1,0,0,0,0,0
1.07139,1.07275,1.07932,1.09896,-0.0013600000000000279,-0.0012677697506409125,0.005139999999999922,1.0727833333333334,1.077406,1.076481987445286,1.08331,1.080112375926001,1.0976152860608523,1.0701517139391477,0.0013346142601065036,39.67833156592445,12.414171930788445,1,0,1,1,0,0,0,0,0,0
1.07379,1.07139,1.07255,1.09102,0.0023999999999999577,0.0022400806429030418,0.008139999999999814,1.07459,1.07396,1.0755846582968573,1.08178,1.0789628530303643,1.0977554330144876,1.0688845669855125,0.0006934949258790013,39.66766837546405,19.005767646251105,0,0,0,0,0,0,0,0,0,0
1.06764,1.07379,1.07275,1.07932,-0.0061500000000001,-0.005727376861397571,0.008660000000000112,1.0698333333333334,1.071624,1.0729364388645717,1.079869,1.076904152479389,1.0985916303941692,1.0664923696058306,-0.0003073079134832124,34.07528641571196,2.835332606324778,1,1,1,0,1,1,0,0,0,0
1.07248,1.06764,1.07139,1.07255,0.0048400000000001775,0.004533363305983418,0.007439999999999891,1.0703266666666666,1.0716100000000002,1.0727842925763813,1.078605,1.0760997611195,1.0987269466105916,1.0653870533894085,-0.0007018137515761858,37.29763387297648,18.410596026490122,1,0,0,0,0,0,0,0,0,0
1.07353,1.07248,1.07379,1.07275,0.0010499999999999954,0.0009790392361628264,0.0097799999999999,1.07487,1.071766,1.0730328617175877,1.077343,1.0756325318250455,1.0988425120411396,1.0647444879588606,-0.0009191409608901857,35.66522919661409,21.192052980132498,0,0,0,0,0,0,0,0,0,0
1.06866,1.07353,1.06764,1.07139,-0.004870000000000152,-0.004536435870446276,0.008389999999999898,1.0697033333333332,1.07122,1.0715752411450585,1.0743129999999999,1.0743647987659461,1.0992721040844122,1.063240895915588,-0.0014674270541032985,34.30634506068532,8.291390728476449,0,1,0,0,0,0,0,0,0,0
1.06725,1.06866,1.07248,1.07379,-0.0014099999999999113,-0.0013194093537700624,0.006790000000000074,1.0682933333333333,1.069912,1.0701334940967058,1.0719360000000002,1.0730711989903194,1.0995058952579488,1.0614251047420513,-0.001992751747599719,34.80361596009979,4.833597464342309,1,1,0,0,0,0,0,0,0,0
1.06938,1.06725,1.07353,1.06764,0.0021299999999999653,0.001995783555867936,0.008539999999999992,1.0668133333333334,1.07026,1.069882329397804,1.070942,1.0724000719011704,1.0991639771258863,1.060157022874114,-0.002211706971876337,37.82864212805444,19.32413136601598,0,0,0,0,0,0,0,0,0,0
1.06843,1.06938,1.06866,1.07248,-0.0009500000000000064,-0.000888365220969134,0.003430000000000044,1.0686266666666668,1.06945,1.069398219598536,1.0705300000000002,1.071678240646412,1.0985163177989374,1.058937682201063,-0.0024338319256898,36.280582223598785,17.06330318895742,0,0,0,0,0,0,0,0,0,0
1.06457,1.06843,1.06725,1.07353,-0.0038599999999999746,-0.0036127776269854195,0.006090000000000151,1.0660266666666667,1.0676580000000002,1.0677888130656907,1.069712,1.0703858332561553,1.0976716373440336,1.0573593626559665,-0.002888045699467545,19.09041883875642,7.877201332698544,0,0,0,0,0,1,0,0,1,0
