close,close_lag_1,close_lag_3,close_lag_5,close_change_abs,close_change_pct,high_low_range,average_price,SMA_5,EMA_5,SMA_10,EMA_10,BollingerB_upper_20,BollingerB_lower_20,MACD,RSI,Stochastic_oscillator,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,Label_10
146.11,143.44,146.7,141.6,2.670000000000016,0.0186140546569995,5.25,144.68,144.622,144.166462026572,142.053,141.9378690852162,149.8339800220321,123.50301997796794,4.819411135880529,80.91889357712147,93.01587301587305,1,1,1,1,1,1,1,1,1,1
149.65,146.11,143.4,143.46,3.539999999999992,0.024228321127917285,5.75,148.70666666666668,145.85999999999999,145.99430801771467,143.466,143.34007470608597,151.13424313580302,124.63375686419703,5.149532509406271,83.48214285714288,92.38790406673616,1,1,1,1,1,1,1,1,1,1
154.82,149.65,143.44,146.7,5.1699999999999875,0.034547276979619124,8.380000000000024,153.72,147.48399999999998,148.93620534514312,145.202,145.42733385043397,153.22873098837567,125.51526901162437,5.761912132431775,85.5417406749556,89.23272573124197,0,0,0,0,0,0,0,1,0,0
151.39,154.82,146.11,143.4,-3.430000000000007,-0.02215476036687769,2.3100000000000023,151.75333333333333,149.082,149.75413689676208,146.264,146.51145496853687,154.5294722611397,126.37452773886031,5.902415687424053,75.53017944535071,74.69266638406094,1,1,0,0,1,1,1,1,1,0
154.26,151.39,149.65,143.44,2.8700000000000045,0.018957659026355822,3.859999999999985,153.61333333333334,151.246,151.25609126450806,147.483,147.9202813378938,156.18375612093598,127.09624387906405,6.174178692760734,78.32630945213728,86.85883849088587,0,0,0,0,0,1,0,0,0,0
152.04,154.26,154.82,146.11,-2.219999999999999,-0.014391287436794964,3.509999999999991,152.61666666666667,152.432,151.5173941763387,148.527,148.6693210946404,156.91970809027242,128.5552919097276,6.139643398448925,73.35972850678733,77.01943844492432,0,0,1,1,1,1,1,0,0,0
150.95,152.04,151.39,149.65,-1.0900000000000034,-0.007169166008945016,3.8100000000000023,151.86666666666665,152.692,151.3282627842258,149.276,149.08398998652396,157.48171938601655,129.7962806139834,5.955666818592647,69.54505940307156,65.4633620689654,0,1,1,1,1,1,0,0,0,0
150.8,150.95,154.26,154.82,-0.14999999999997726,-0.0009937065253393662,1.9599999999999795,150.49333333333334,151.88799999999998,151.1521751894839,149.68599999999998,149.39599180715595,157.78707757585593,131.25592242414407,5.7316889646472475,65.99681020733655,64.6551724137931,1,1,1,1,1,0,0,0,0,0
153.8,150.8,152.04,151.39,3.0,0.019893899204244114,3.230000000000018,153.01666666666668,152.37,152.03478345965596,150.726,150.19672056949122,158.52659109911792,132.41540890088208,5.730205586602864,67.74583963691381,80.81896551724137,0,1,1,0,0,0,0,0,0,0
153.44,153.8,150.95,154.26,-0.36000000000001364,-0.0023407022106632924,2.9399999999999977,152.70000000000002,152.206,152.503188973104,151.726,150.78640773867463,159.02820979358492,133.68379020641507,5.635023958943009,67.97207043108685,75.53058676654175,1,1,0,0,0,0,0,0,0,0
154.83,153.44,150.8,152.04,1.3900000000000148,0.009058915537017764,2.3700000000000045,154.48000000000002,152.764,153.278792648736,152.598,151.52160633164286,159.43577658426375,135.21522341573626,5.607117852269937,67.50846935632893,84.20724094881399,0,0,0,0,0,0,0,0,0,0
154.09,154.83,153.8,150.95,-0.7400000000000091,-0.0047794355099141095,2.6500000000000057,154.69333333333336,153.392,153.54919509915732,153.042,151.98858699861688,159.35900768975293,137.14899231024705,5.46232397550591,62.32899566232902,79.58801498127336,0,0,0,0,0,0,0,0,0,0
152.11,154.09,153.44,150.8,-1.9799999999999898,-0.012849633331170063,2.8400000000000034,152.21,153.65400000000002,153.06946339943823,152.77100000000002,152.01066208977744,158.96967379130336,139.00332620869665,5.12868405524344,65.20069808027924,67.22846441947567,0,0,0,0,0,0,0,0,0,1
148.62,152.11,154.83,153.8,-3.490000000000009,-0.02294392216159369,2.890000000000015,149.42999999999998,152.618,151.58630893295884,152.494,151.39417807345427,158.5893509276533,140.16864907234668,4.530434156972319,58.068535825545176,45.44319600499374,0,1,0,0,0,0,0,1,1,1
148.39,148.62,154.09,153.44,-0.2300000000000182,-0.001547570986408453,2.7600000000000193,148.49666666666667,151.608,150.52087262197256,151.90699999999998,150.84796387828075,158.260594581015,141.129405418985,3.9917433915807408,53.843560350640544,25.249999999999773,1,0,0,0,0,0,1,1,1,1
149.76,148.39,152.11,154.83,1.3700000000000045,0.009232428061190179,2.8200000000000216,149.01333333333332,150.594,150.26724841464838,151.679,150.65015226404788,157.77592739030158,142.43007260969844,3.6334900182217496,50.20007275372859,25.417075564278672,0,0,0,0,0,1,1,1,1,1
146.01,149.76,148.62,154.09,-3.75,-0.025040064102564097,3.6500000000000057,147.02666666666667,148.978,148.8481656097656,151.185,149.80648821603916,157.51348225497728,142.94751774502274,3.0122545830462286,33.10318373609515,2.8275212064088913,1,1,0,1,1,1,1,1,1,1
147.89,146.01,148.39,152.11,1.8799999999999955,0.012875830422573786,1.7199999999999989,148.16333333333333,148.134,148.52877707317708,150.894,149.45803581312293,157.47025655603784,143.1097434439622,2.641175486164599,42.862969004893976,20.546654099905574,1,0,0,1,1,1,1,1,0,1
148.03,147.89,149.76,148.62,0.14000000000001478,0.0009466495368180006,2.1599999999999966,148.00333333333333,148.016,148.36251804878475,150.317,149.19839293800968,157.03391817808972,144.00908182191029,2.331513225232669,35.70445158329514,21.866163996229936,0,0,1,1,1,1,1,0,1,1
